"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","heliport","heliport","/vol_vol2/data/relevant/r790.txt",""
"keyword","heliport","heliport","/vol_vol2/data/relevant/r3111.txt",""
"keyword","heliport","heliport","/vol_vol2/data/relevant/r100.txt",""
"keyword","heliport","heliport","/vol_vol2/data/relevant/r4818.txt",""
"keyword","heliport","heliport","/vol_vol2/data/relevant/r2893.txt",""
