"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r757.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r3731.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r4825.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r2520.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r1382.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r1381.txt",""
"keyword","aerodrome","aerodrome","/vol_vol2/data/relevant/r903.txt",""
