"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","Ahmedabad","Ahmedabad","/vol_vol3/Users/catherine/Documents/data/r48.txt","100 largest cities"
"keyword","Ahmedabad","Ahmedabad","/vol_vol3/Program Files/WindowsApps/Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe/resources.pri","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/System32/config/SOFTWARE","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Program Files/WindowsApps/Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe/VungleSDK.winmd","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/Globalization/ICU/metaZones.res","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/System32/da-DK/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/$Unalloc/Unalloc_311529_22156816384_23233179648","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/$Unalloc/Unalloc_311529_23233179648_24306921472","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/WinSxS/x86_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_it-it_46c80615731b0bce/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/Globalization/ICU/icudtl.dat","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/$Unalloc/Unalloc_311529_244269056_15940612096","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-cdosys.resources_31bf3856ad364e35_10.0.19041.1_en-us_163bd86f614d8f7f/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/Globalization/ICU/windowsZones.res","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Program Files (x86)/Microsoft/Edge/Application/115.0.1901.203/msedge.dll","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/Globalization/ICU/zoneinfo64.res","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/SysWOW64/en-US/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Temp/wctDED.tmp","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/SysWOW64/da-DK/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Windows/SysWOW64/it-IT/cdosys.dll.mui","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Temp/wctBBC0.tmp","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Temp/wctB576.tmp","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Program Files (x86)/Microsoft/Edge/Application/115.0.1901.203/icudtl.dat","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/23.169.0813.0001/UpdateRingSettings.dll","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Temp/wctAD27.tmp","100 largest cities"
"keyword","Baghdad","Baghdad","/vol_vol3/Users/catherine/AppData/Local/Temp/wct8AB6.tmp","100 largest cities"
