"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/Globalization/ICU/zoneinfo64.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/Globalization/ICU/windowsZones.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/21.220.1024.0005/tzdata/africa","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/Globalization/ICU/metaZones.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.1023_none_8d723d8c46de7ebb/zoneinfo64.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/Globalization/ICU/icudtl.dat","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/ProgramData/Microsoft/Search/Data/Applications/Windows/Windows.edb","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.1023_none_8d723d8c46de7ebb/windowsZones.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/icudtl.dat","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/23.169.0813.0001/tzdata/windowsZones.xml","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/SysWOW64/UserDataTimeUtil.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files/WindowsApps/Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe/TimeBackground.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files/WindowsApps/Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe/Time.exe","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.1023_none_8d723d8c46de7ebb/metaZones.res","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/23.169.0813.0001/tzdata/backward","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files/WindowsApps/microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe/HxOutlookBackground.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/wow64_microsoft-windows-u..ccess-userdatautils_31bf3856ad364e35_10.0.19041.2673_none_5de6546e8abe9eb1/UserDataTimeUtil.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/23.169.0813.0001/tzdata/africa","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-u..ccess-userdatautils_31bf3856ad364e35_10.0.19041.2673_none_5391aa1c565ddcb6/UserDataTimeUtil.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.1023_none_8d723d8c46de7ebb/icudtl.dat","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files (x86)/Microsoft/Edge/Application/115.0.1901.203/ResiliencyLinks/icudtl.dat.DATA","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files/WindowsApps/microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe/HxComm.dll","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files (x86)/Microsoft/Edge/Application/115.0.1901.203/icudtl.dat","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Program Files/WindowsApps/microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe/HxCalendarAppImm.exe","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Users/catherine/Documents/data/r13.txt","500 largest cities"
"keyword","Abidjan","Abidjan","/vol_vol3/Windows/System32/UserDataTimeUtil.dll","500 largest cities"
"keyword","Abuja","Abuja","/vol_vol3/Program Files/WindowsApps/Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe/resources.pri","500 largest cities"
"keyword","Abuja","Abuja","/vol_vol3/ProgramData/Microsoft/Search/Data/Applications/Windows/Windows.edb","500 largest cities"
"keyword","Abuja","Abuja","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-t..nputpersonalization_31bf3856ad364e35_10.0.19041.746_none_1da55dc225237a0d/Alphabet.xml","500 largest cities"
"keyword","Abuja","Abuja","/vol_vol3/Users/catherine/Documents/data/r21.txt","500 largest cities"
"keyword","Abuja","Abuja","/vol_vol3/Program Files/Common Files/microsoft shared/ink/Alphabet.xml","500 largest cities"
"keyword","Accra","Accra","/vol_vol3/Windows/SysWOW64/UserDataTimeUtil.dll","500 largest cities"
"keyword","Accra","Accra","/vol_vol3/Program Files/WindowsApps/Microsoft.WindowsAlarms_10.1906.2182.0_x64__8wekyb3d8bbwe/TimeBackground.dll","500 largest cities"
"keyword","Accra","Accra","/vol_vol3/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/icudtl.dat","500 largest cities"
"keyword","Accra","Accra","/vol_vol3/Users/catherine/AppData/Local/Microsoft/OneDrive/23.169.0813.0001/tzdata/windowsZones.xml","500 largest cities"
"keyword","Accra","Accra","/vol_vol3/Windows/WinSxS/amd64_microsoft-windows-i..-unicode-components_31bf3856ad364e35_10.0.19041.1023_none_8d723d8c46de7ebb/windowsZones.res","500 largest cities"
