"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","heliport","heliport","/vol_vol3/Users/catherine/Documents/data/r4818.txt",""
"keyword","heliport","heliport","/vol_vol3/Users/catherine/Documents/data/r790.txt",""
"keyword","heliport","heliport","/vol_vol3/Users/catherine/Documents/data/r100.txt",""
"keyword","heliport","heliport","/vol_vol3/Users/catherine/Documents/data/r2893.txt",""
"keyword","heliport","heliport","/vol_vol3/Users/catherine/Documents/data/r3111.txt",""
