"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_lt-lt_4feda468fbd832a7/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_da.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_cs.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/ca-Es-VALENCIA.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/cs.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_lv-lv_50bb12ecfb567397/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/ca.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_ca.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/bs.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/bn-IN.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/System32/DriverStore/FileRepository/wnetvsc.inf_amd64_268e58b44338d192/wnetvsc.inf","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_nl-nl_92f444dae3019c9b/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/da.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_th.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.LanguageExperiencePacken-GB_19041.49.161.0_neutral__8wekyb3d8bbwe/Windows/System32/en-GB/ppimansvc.exe.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_tr.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_nb-no_94b4f99ce1d592c6/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_sv.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_sr-Latn.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/cy.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_dual_netwtw08.inf_31bf3856ad364e35_10.0.19041.1_none_74875e7e77108c60/Netwtw08.inf","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_ar.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_sk.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/az.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_bg.json","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/WinSxS/amd64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_ac22786809b0670a/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files (x86)/Microsoft/EdgeCore/115.0.1901.203/Locales/bg.pak","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Windows/System32/es-ES/SyncRes.dll.mui","wifi-list1"
"keyword","wi-fi","wi-fi","/vol_vol6/Program Files/WindowsApps/Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c/resources/strings/LocalizedStrings_ru.json","wifi-list1"
